69,民生東路站,台北市松山區三民路126號,(02)27671664,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
70,松山路站,台北市信義區松山路480號,(02)27297328,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
71,文林路站,台北市士林區文林路100號,(02)28817934,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
72,富陽街站,台北市大安區富陽街129號,(02)27324229,TRUE,TRUE,TRUE,TRUE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
73,吉林路站,台北市中山區吉林路31號,(02)25417952,TRUE,TRUE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
74,永和永利路站,新北市永和區永利路69號,(02)29212541,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
75,蘆洲中山二路站,新北市蘆洲區中山二路309號,(02)22859867,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
76,大埔站,新北市三峽區中正路二段165號,(02)26710050,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-23:00
77,五股工業區站,新北市新莊區五工路99-3號(周日營業時間:09~18),(02)22980057,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
78,大直站,台北市中山區明水路661號,(02)25320154,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
79,埔墘站,新北市板橋區中山路二段320號,(02)29553436,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
80,內湖麗山街站,台北市內湖區內湖路一段362號,(02)26577339,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
81,淡海新市鎮站,新北市淡水區埤島里二鄰淡金路2段599號,(02)26228923,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
